author.id,u_min,u_max,u_mean,u_std,Cat,is_retweet,Label,retweet
u2701,0,0,0,0,Twitter_User,,u2701,
u2702,0,0,0,,Twitter_User,,u2702,
u2703,0,0,0,,Twitter_User,,u2703,
u2704,0,0,0,,Twitter_User,,u2704,
u2705,22,42,32,14.14,Twitter_User,,u2705,
u2706,0,0,0,,Twitter_User,,u2706,
u2707,0,2,1,1.41,Twitter_User,,u2707,
u2708,0,0,0,,Twitter_User,,u2708,
u2709,2,2,2,,Twitter_User,,u2709,
u271,2995,2995,2995,,Twitter_User,,u271,
u2710,1,1,1,,Twitter_User,,u2710,
u2711,0,0,0,,Twitter_User,,u2711,
u2712,0,0,0,,Twitter_User,,u2712,
u2713,0,0,0,,Twitter_User,,u2713,
u2714,0,0,0,,Twitter_User,,u2714,
u2715,3263,3263,3263,,Twitter_User,,u2715,
u2716,2995,2995,2995,,Twitter_User,,u2716,
u2717,0,0,0,,Twitter_User,,u2717,
u2718,3,38,18,18.03,Twitter_User,,u2718,
u2719,875,875,875,,Twitter_User,,u2719,
u272,1,1,1,,Twitter_User,,u272,
u2720,0,0,0,0,Twitter_User,,u2720,
u2721,2,2,2,,Twitter_User,,u2721,
u2722,875,875,875,,Twitter_User,,u2722,
u2723,4,4,4,,Twitter_User,,u2723,
u2724,0,0,0,,Twitter_User,,u2724,
u2725,25,25,25,,Twitter_User,,u2725,
u2726,0,0,0,0,Twitter_User,,u2726,
u2727,875,875,875,,Twitter_User,,u2727,
u2728,0,0,0,,Twitter_User,,u2728,
u2729,7,7,7,,Twitter_User,,u2729,
u273,0,0,0,,Twitter_User,,u273,
u2730,404,404,404,,Twitter_User,,u2730,
u2731,0,0,0,,Twitter_User,,u2731,
u2732,5,5,5,,Twitter_User,,u2732,
u2733,0,0,0,0,Twitter_User,,u2733,
u2734,0,0,0,0,Twitter_User,,u2734,
u2735,3429,3429,3429,,Twitter_User,,u2735,
u2736,2,2,2,,Twitter_User,,u2736,
u2737,0,0,0,,Twitter_User,,u2737,
u2738,163,875,519,503.46,Twitter_User,,u2738,
u2739,0,0,0,,Twitter_User,,u2739,
u274,29,2995,1490.5,1328.63,Twitter_User,,u274,
u2740,0,0,0,,Twitter_User,,u2740,
u2741,0,0,0,,Twitter_User,,u2741,
u2742,961,961,961,,Twitter_User,,u2742,
u2743,0,3,1,1.73,Twitter_User,,u2743,
u2744,5,5,5,,Twitter_User,,u2744,
u2745,999,999,999,,Twitter_User,,u2745,
u2746,1,1,1,,Twitter_User,,u2746,
u2747,0,435,56.5,152.96,Twitter_User,,u2747,
u2748,0,0,0,,Twitter_User,,u2748,
u2749,90,90,90,,Twitter_User,,u2749,
u275,0,2,0.5,1,Twitter_User,,u275,
u2750,0,435,36.46,119.94,Twitter_User,,u2750,
u2751,999,999,999,,Twitter_User,,u2751,
u2752,0,0,0,,Twitter_User,,u2752,
u2753,0,0,0,,Twitter_User,,u2753,
u2754,561,561,561,,Twitter_User,,u2754,
u2755,0,127,27.45,40.67,Twitter_User,,u2755,
u2756,0,0,0,,Twitter_User,,u2756,
u2757,3263,3263,3263,,Twitter_User,,u2757,
u2758,88,2995,1541.5,2055.56,Twitter_User,,u2758,
u2759,8,8,8,,Twitter_User,,u2759,
u276,0,0,0,0,Twitter_User,,u276,
u2760,2095,2095,2095,,Twitter_User,,u2760,
u2761,0,0,0,,Twitter_User,,u2761,
u2762,23,45,34,15.56,Twitter_User,,u2762,
u2763,2095,2095,2095,,Twitter_User,,u2763,
u2764,2,2,2,,Twitter_User,,u2764,
u2765,0,0,0,0,Twitter_User,,u2765,
u2766,0,7,0.6,1.84,Twitter_User,,u2766,
u2767,72,72,72,,Twitter_User,,u2767,
u2768,2,2,2,,Twitter_User,,u2768,
u2769,0,40,12.25,18.63,Twitter_User,,u2769,
u277,0,0,0,,Twitter_User,,u277,
u2770,8,8,8,,Twitter_User,,u2770,
u2771,1,2,1.33,0.58,Twitter_User,,u2771,
u2772,1,1,1,,Twitter_User,,u2772,
u2773,9,9,9,,Twitter_User,,u2773,
u2774,0,0,0,,Twitter_User,,u2774,
u2775,375,375,375,,Twitter_User,,u2775,
u2776,0,0,0,,Twitter_User,,u2776,
u2777,5,5,5,,Twitter_User,,u2777,
u2778,0,0,0,,Twitter_User,,u2778,
u2779,9,9,9,,Twitter_User,,u2779,
u278,0,3,1.5,2.12,Twitter_User,,u278,
u2780,0,0,0,,Twitter_User,,u2780,
u2781,875,875,875,,Twitter_User,,u2781,
u2782,1,1,1,,Twitter_User,,u2782,
u2783,0,0,0,,Twitter_User,,u2783,
u2784,98,98,98,,Twitter_User,,u2784,
u2785,19,19,19,,Twitter_User,,u2785,
u2786,0,0,0,,Twitter_User,,u2786,
u2787,0,0,0,,Twitter_User,,u2787,
u2788,0,2,1,1.41,Twitter_User,,u2788,
u2789,0,0,0,0,Twitter_User,,u2789,
u279,0,4,0.36,1.08,Twitter_User,,u279,
u2790,23,23,23,,Twitter_User,,u2790,
u2791,561,561,561,,Twitter_User,,u2791,
u2792,0,0,0,,Twitter_User,,u2792,
u2793,0,0,0,,Twitter_User,,u2793,
u2794,0,0,0,,Twitter_User,,u2794,
u2795,0,0,0,,Twitter_User,,u2795,
u2796,999,999,999,,Twitter_User,,u2796,
u2797,0,0,0,0,Twitter_User,,u2797,u1248
u2798,1,1,1,,Twitter_User,,u2798,
u2799,133,133,133,,Twitter_User,,u2799,
u28,0,0,0,,Twitter_User,,u28,u5037
u280,999,999,999,,Twitter_User,,u280,
u2800,0,1,0.5,0.53,Twitter_User,,u2800,
u2801,2,2,2,,Twitter_User,,u2801,
u2802,0,0,0,,Twitter_User,,u2802,u1244
u2803,329,329,329,,Twitter_User,,u2803,
u2804,0,0,0,,Twitter_User,,u2804,
u2805,0,2995,430.12,1041.92,Twitter_User,,u2805,
u2806,2995,2995,2995,,Twitter_User,,u2806,
u2807,2095,2095,2095,,Twitter_User,,u2807,
u2808,0,0,0,,Twitter_User,,u2808,
u2809,17,219,78.25,96,Twitter_User,,u2809,
u281,2888,2888,2888,,Twitter_User,,u281,
u2810,23,23,23,,Twitter_User,,u2810,
u2811,73,73,73,,Twitter_User,,u2811,
u2812,0,0,0,,Twitter_User,,u2812,
u2813,0,0,0,,Twitter_User,,u2813,
u2814,0,0,0,,Twitter_User,,u2814,
u2815,84,84,84,,Twitter_User,,u2815,
u2816,0,999,50.61,166.48,Twitter_User,,u2816,
u2817,4,4,4,,Twitter_User,,u2817,
u2818,21,21,21,,Twitter_User,,u2818,
u2819,0,0,0,,Twitter_User,,u2819,
u282,0,1,0.67,0.58,Twitter_User,,u282,
u2820,34,34,34,,Twitter_User,,u2820,
u2821,0,0,0,,Twitter_User,,u2821,
u2822,0,0,0,,Twitter_User,,u2822,
u2823,9,9,9,,Twitter_User,,u2823,
u2824,1,1,1,,Twitter_User,,u2824,
u2825,0,0,0,0,Twitter_User,,u2825,
u2826,0,0,0,,Twitter_User,,u2826,
u2827,2888,2888,2888,,Twitter_User,,u2827,
u2828,1,2888,1444.5,2041.42,Twitter_User,,u2828,
u2829,404,404,404,,Twitter_User,,u2829,
u283,4,17,10.5,9.19,Twitter_User,,u283,
u2830,3,25,14,15.56,Twitter_User,,u2830,
u2831,231,231,231,,Twitter_User,,u2831,
u2832,0,0,0,,Twitter_User,,u2832,
u2833,0,0,0,0,Twitter_User,,u2833,
u2834,0,0,0,,Twitter_User,,u2834,
u2835,0,0,0,,Twitter_User,,u2835,
u2836,0,0,0,,Twitter_User,,u2836,
u2837,0,0,0,,Twitter_User,,u2837,
u2838,0,1,0.5,0.71,Twitter_User,,u2838,
u2839,2995,2995,2995,,Twitter_User,,u2839,
u284,999,999,999,,Twitter_User,,u284,
u2840,0,0,0,,Twitter_User,,u2840,
u2841,0,0,0,,Twitter_User,,u2841,
u2842,0,0,0,,Twitter_User,,u2842,
u2843,0,0,0,,Twitter_User,,u2843,
u2844,0,0,0,,Twitter_User,,u2844,
u2845,0,0,0,,Twitter_User,,u2845,
u2846,0,0,0,,Twitter_User,,u2846,
u2847,0,0,0,,Twitter_User,,u2847,
u2848,0,0,0,,Twitter_User,,u2848,
u2849,0,0,0,,Twitter_User,,u2849,
u285,0,0,0,,Twitter_User,,u285,
u2850,2,2,2,,Twitter_User,,u2850,
u2851,4,4,4,,Twitter_User,,u2851,
u2852,4,4,4,,Twitter_User,,u2852,
u2853,0,2,0.07,0.31,Twitter_User,,u2853,
u2854,2,2995,242.77,827.06,Twitter_User,,u2854,
u2855,4,4,4,,Twitter_User,,u2855,
u2856,3263,3263,3263,,Twitter_User,,u2856,
u2857,0,0,0,,Twitter_User,,u2857,
u2858,0,0,0,,Twitter_User,,u2858,
u2859,1,3263,527.25,1145.86,Twitter_User,,u2859,
u286,2888,2888,2888,,Twitter_User,,u286,
u2860,0,0,0,,Twitter_User,,u2860,
u2861,0,0,0,,Twitter_User,,u2861,
u2862,1,1,1,,Twitter_User,,u2862,
u2863,6,6,6,,Twitter_User,,u2863,
u2864,36,36,36,,Twitter_User,,u2864,
u2865,0,0,0,,Twitter_User,,u2865,
u2866,8,435,103.2,185.75,Twitter_User,,u2866,
u2867,0,0,0,,Twitter_User,,u2867,
u2868,53,53,53,,Twitter_User,,u2868,
u2869,0,0,0,,Twitter_User,,u2869,
u287,0,10,1.73,3.29,Twitter_User,,u287,
u2870,0,0,0,,Twitter_User,,u2870,
u2871,166,312,239,103.24,Twitter_User,,u2871,
u2872,0,0,0,,Twitter_User,,u2872,
u2873,961,3263,2112,1627.76,Twitter_User,,u2873,
u2874,1,1,1,,Twitter_User,,u2874,
u2875,0,0,0,,Twitter_User,,u2875,
u2876,2888,2888,2888,,Twitter_User,,u2876,
u2877,1,1,1,,Twitter_User,,u2877,
u2878,2995,2995,2995,,Twitter_User,,u2878,
u2879,0,0,0,,Twitter_User,,u2879,
u288,0,202,103,101.06,Twitter_User,,u288,
u2880,1,1,1,,Twitter_User,,u2880,
u2881,0,4,1.33,2.31,Twitter_User,,u2881,
u2882,2095,2995,2545,636.4,Twitter_User,,u2882,
u2883,0,0,0,,Twitter_User,,u2883,
u2884,23,23,23,,Twitter_User,,u2884,
u2885,1,1,1,,Twitter_User,,u2885,
u2886,119,119,119,,Twitter_User,,u2886,
u2887,2995,2995,2995,,Twitter_User,,u2887,
u2888,0,2095,140.18,504.6,Twitter_User,,u2888,
u2889,0,435,66.29,162.71,Twitter_User,,u2889,
u289,1,1,1,,Twitter_User,,u289,
u2890,2095,2095,2095,,Twitter_User,,u2890,
u2891,0,0,0,,Twitter_User,,u2891,
u2892,22,22,22,,Twitter_User,,u2892,
u2893,2,2,2,,Twitter_User,,u2893,
u2894,561,561,561,,Twitter_User,,u2894,
u2895,81,2095,1088,1424.11,Twitter_User,,u2895,
u2896,57,57,57,,Twitter_User,,u2896,
u2897,2,2,2,,Twitter_User,,u2897,
u2898,176,176,176,,Twitter_User,,u2898,
u2899,0,0,0,,Twitter_User,,u2899,
u29,0,0,0,,Twitter_User,,u29,
u290,3263,3263,3263,,Twitter_User,,u290,
u2900,0,1,0.5,0.71,Twitter_User,,u2900,
u2901,0,0,0,0,Twitter_User,,u2901,
u2902,0,0,0,,Twitter_User,,u2902,
u2903,3429,3429,3429,,Twitter_User,,u2903,
u2904,2995,2995,2995,,Twitter_User,,u2904,
u2905,4,4,4,,Twitter_User,,u2905,
u2906,0,1,0.67,0.58,Twitter_User,,u2906,
u2907,0,0,0,0,Twitter_User,,u2907,
u2908,0,1,0.5,0.71,Twitter_User,,u2908,
u2909,36,36,36,,Twitter_User,,u2909,
u291,0,5,1.22,1.64,Twitter_User,,u291,
u2910,0,0,0,0,Twitter_User,,u2910,
u2911,0,0,0,,Twitter_User,,u2911,
u2912,3263,3263,3263,,Twitter_User,,u2912,
u2913,0,0,0,,Twitter_User,,u2913,
u2914,1,1,1,,Twitter_User,,u2914,
u2915,0,0,0,,Twitter_User,,u2915,
u2916,3263,3263,3263,,Twitter_User,,u2916,
u2917,3,3,3,,Twitter_User,,u2917,
u2918,561,561,561,,Twitter_User,,u2918,
u2919,0,0,0,,Twitter_User,,u2919,
u292,0,0,0,,Twitter_User,,u292,
u2920,26,26,26,,Twitter_User,,u2920,
u2921,0,1,0.08,0.28,Twitter_User,,u2921,
u2922,0,0,0,,Twitter_User,,u2922,
u2923,0,0,0,0,Twitter_User,,u2923,
u2924,0,0,0,,Twitter_User,,u2924,
u2925,21,21,21,,Twitter_User,,u2925,
u2926,0,4,2,2.83,Twitter_User,,u2926,
u2927,5,5,5,,Twitter_User,,u2927,
u2928,0,0,0,,Twitter_User,,u2928,
u2929,0,0,0,,Twitter_User,,u2929,
u293,1,1,1,,Twitter_User,,u293,
u2930,2,2995,1498.5,2116.37,Twitter_User,,u2930,
u2931,329,3429,1879,2192.03,Twitter_User,,u2931,
u2932,0,0,0,,Twitter_User,,u2932,
u2933,0,0,0,0,Twitter_User,,u2933,
u2934,806,806,806,,Twitter_User,,u2934,
u2935,66,66,66,,Twitter_User,,u2935,
u2936,36,36,36,,Twitter_User,,u2936,
u2937,0,0,0,,Twitter_User,,u2937,
u2938,40,40,40,,Twitter_User,,u2938,
u2939,2995,2995,2995,,Twitter_User,,u2939,
u294,2,2,2,,Twitter_User,,u294,
u2940,0,1,0.25,0.5,Twitter_User,,u2940,
u2941,0,2888,1444,2042.12,Twitter_User,,u2941,
u2942,0,7,3.5,4.95,Twitter_User,,u2942,
u2943,3429,3429,3429,,Twitter_User,,u2943,
u2944,3,3,3,,Twitter_User,,u2944,
u2945,0,0,0,,Twitter_User,,u2945,
u2946,0,0,0,,Twitter_User,,u2946,
u2947,0,0,0,,Twitter_User,,u2947,
u2948,2,2,2,,Twitter_User,,u2948,
u2949,8,8,8,,Twitter_User,,u2949,
u295,0,0,0,,Twitter_User,,u295,
u2950,0,0,0,,Twitter_User,,u2950,
u2951,11,11,11,,Twitter_User,,u2951,
u2952,0,0,0,,Twitter_User,,u2952,
u2953,46,46,46,,Twitter_User,,u2953,
u2954,0,0,0,,Twitter_User,,u2954,
u2955,0,20,2.67,6.54,Twitter_User,,u2955,
u2956,0,0,0,,Twitter_User,,u2956,
u2957,0,0,0,0,Twitter_User,,u2957,
u2958,2095,2995,2545,636.4,Twitter_User,,u2958,
u2959,2888,3429,3158.5,382.54,Twitter_User,,u2959,
u296,93,93,93,,Twitter_User,,u296,
u2960,561,561,561,,Twitter_User,,u2960,
u2961,0,0,0,,Twitter_User,,u2961,
u2962,875,875,875,,Twitter_User,,u2962,
u2963,0,0,0,,Twitter_User,,u2963,
u2964,1,1,1,,Twitter_User,,u2964,
u2965,0,0,0,,Twitter_User,,u2965,
u2966,17,17,17,,Twitter_User,,u2966,
u2967,2995,2995,2995,,Twitter_User,,u2967,
u2968,13,13,13,,Twitter_User,,u2968,
u2969,1,1,1,,Twitter_User,,u2969,
u297,0,6,2,3.46,Twitter_User,,u297,
u2970,0,0,0,,Twitter_User,,u2970,
u2971,0,0,0,,Twitter_User,,u2971,
u2972,312,961,716,352.51,Twitter_User,,u2972,
u2973,0,0,0,,Twitter_User,,u2973,
u2974,0,0,0,,Twitter_User,,u2974,
u2975,0,0,0,,Twitter_User,,u2975,
u2976,34,34,34,,Twitter_User,,u2976,
u2977,0,0,0,,Twitter_User,,u2977,
u2978,0,0,0,0,Twitter_User,,u2978,
u2979,375,375,375,,Twitter_User,,u2979,
u298,0,0,0,,Twitter_User,,u298,
u2980,0,0,0,0,Twitter_User,,u2980,
u2981,0,0,0,,Twitter_User,,u2981,
u2982,561,561,561,,Twitter_User,,u2982,
u2983,0,312,24.69,63.57,Twitter_User,,u2983,
u2984,2,2,2,,Twitter_User,,u2984,
u2985,1,1,1,,Twitter_User,,u2985,
u2986,2995,2995,2995,,Twitter_User,,u2986,
u2987,0,32,7.43,11.73,Twitter_User,,u2987,
u2988,0,0,0,,Twitter_User,,u2988,
u2989,1,1,1,,Twitter_User,,u2989,
u299,0,0,0,,Twitter_User,,u299,
u2990,3,3,3,,Twitter_User,,u2990,
u2991,1,2888,966.67,1663.93,Twitter_User,,u2991,
u2992,0,0,0,,Twitter_User,,u2992,
u2993,1,1,1,,Twitter_User,,u2993,
u2994,0,0,0,,Twitter_User,,u2994,
u2995,0,0,0,,Twitter_User,,u2995,
u2996,0,0,0,,Twitter_User,,u2996,
u2997,0,0,0,,Twitter_User,,u2997,
u2998,0,0,0,,Twitter_User,,u2998,
u2999,0,0,0,0,Twitter_User,,u2999,
u3,0,0,0,,Twitter_User,,u3,
u30,3429,3429,3429,,Twitter_User,,u30,
u300,0,72,4.48,8.96,Twitter_User,,u300,
u3000,0,0,0,,Twitter_User,,u3000,
u3001,0,0,0,,Twitter_User,,u3001,
u3002,0,0,0,,Twitter_User,,u3002,
u3003,0,0,0,,Twitter_User,,u3003,
u3004,999,999,999,,Twitter_User,,u3004,
u3005,0,0,0,,Twitter_User,,u3005,
u3006,2995,2995,2995,,Twitter_User,,u3006,
u3007,7,7,7,,Twitter_User,,u3007,
u3008,2,2,2,,Twitter_User,,u3008,
u3009,2095,2095,2095,,Twitter_User,,u3009,
u301,0,0,0,,Twitter_User,,u301,
u3010,19,19,19,,Twitter_User,,u3010,
u3011,0,0,0,,Twitter_User,,u3011,
u3012,0,0,0,,Twitter_User,,u3012,
u3013,0,0,0,0,Twitter_User,,u3013,
u3014,875,875,875,,Twitter_User,,u3014,
u3015,7,7,7,,Twitter_User,,u3015,
u3016,42,2095,1068.5,1451.69,Twitter_User,,u3016,
u3017,186,186,186,,Twitter_User,,u3017,
u3018,0,0,0,,Twitter_User,,u3018,
u3019,0,0,0,,Twitter_User,,u3019,
u302,0,0,0,,Twitter_User,,u302,
u3020,3429,3429,3429,,Twitter_User,,u3020,
u3021,0,0,0,,Twitter_User,,u3021,
u3022,0,0,0,,Twitter_User,,u3022,
u3023,0,0,0,0,Twitter_User,,u3023,
u3024,0,2,0.5,0.76,Twitter_User,,u3024,
u3025,0,0,0,,Twitter_User,,u3025,
u3026,2,43,16.67,22.85,Twitter_User,,u3026,
u3027,0,0,0,,Twitter_User,,u3027,
u3028,0,0,0,,Twitter_User,,u3028,
u3029,2995,2995,2995,,Twitter_User,,u3029,
u303,0,0,0,,Twitter_User,,u303,
u3030,2095,2995,2659.33,491.65,Twitter_User,,u3030,
u3031,166,166,166,,Twitter_User,,u3031,
u3032,0,0,0,,Twitter_User,,u3032,
u3033,0,0,0,,Twitter_User,,u3033,
u3034,0,100,50,70.71,Twitter_User,,u3034,
u3035,3,56,29.5,37.48,Twitter_User,,u3035,
u3036,1,2095,157.08,461.98,Twitter_User,,u3036,
u3037,0,5,2.5,3.54,Twitter_User,,u3037,
u3038,0,0,0,,Twitter_User,,u3038,
u3039,0,0,0,,Twitter_User,,u3039,
u304,0,0,0,,Twitter_User,,u304,
u3040,0,1,0.25,0.5,Twitter_User,,u3040,
u3041,32,32,32,,Twitter_User,,u3041,
u3042,0,0,0,,Twitter_User,,u3042,
u3043,0,8,1.67,2.74,Twitter_User,,u3043,
u3044,3,3,3,,Twitter_User,,u3044,
u3045,2,7,4.5,3.54,Twitter_User,,u3045,
u3046,0,3263,1631.5,2307.29,Twitter_User,,u3046,
u3047,0,0,0,,Twitter_User,,u3047,
u3048,0,10,2.2,3.29,Twitter_User,,u3048,
u3049,0,0,0,,Twitter_User,,u3049,
u305,2095,2095,2095,,Twitter_User,,u305,
u3050,52,202,127,106.07,Twitter_User,,u3050,
u3051,0,0,0,,Twitter_User,,u3051,
u3052,34,34,34,,Twitter_User,,u3052,
u3053,2,2995,169.53,525.29,Twitter_User,,u3053,
u3054,59,59,59,,Twitter_User,,u3054,
u3055,2,57,33,28.16,Twitter_User,,u3055,
u3056,2888,2888,2888,,Twitter_User,,u3056,
u3057,0,0,0,,Twitter_User,,u3057,
u3058,17,17,17,,Twitter_User,,u3058,
u3059,54,54,54,,Twitter_User,,u3059,
u306,375,375,375,,Twitter_User,,u306,
u3060,2888,2995,2941.5,75.66,Twitter_User,,u3060,
u3061,0,3,1.5,2.12,Twitter_User,,u3061,
u3062,0,6,3,4.24,Twitter_User,,u3062,
u3063,12,12,12,,Twitter_User,,u3063,
u3064,2888,2888,2888,,Twitter_User,,u3064,
u3065,32,55,40.67,12.5,Twitter_User,,u3065,
u3066,0,0,0,,Twitter_User,,u3066,
u3067,0,0,0,0,Twitter_User,,u3067,
u3068,6,10,8,2.83,Twitter_User,,u3068,
u3069,2888,2888,2888,,Twitter_User,,u3069,
u307,84,84,84,,Twitter_User,,u307,
u3070,961,961,961,,Twitter_User,,u3070,
u3071,186,186,186,,Twitter_User,,u3071,
u3072,0,0,0,,Twitter_User,,u3072,
u3073,3429,3429,3429,,Twitter_User,,u3073,
u3074,0,0,0,0,Twitter_User,,u3074,
u3075,0,0,0,,Twitter_User,,u3075,
u3076,1,1,1,,Twitter_User,,u3076,
u3077,0,0,0,,Twitter_User,,u3077,
u3078,2,2,2,,Twitter_User,,u3078,
u3079,0,1,0.75,0.5,Twitter_User,,u3079,
u308,375,375,375,,Twitter_User,,u308,
u3080,0,0,0,,Twitter_User,,u3080,
u3081,90,3429,1171,1560.63,Twitter_User,,u3081,
u3082,0,0,0,0,Twitter_User,,u3082,
u3083,0,1,0.2,0.45,Twitter_User,,u3083,
u3084,0,0,0,,Twitter_User,,u3084,
u3085,0,0,0,,Twitter_User,,u3085,
u3086,47,47,47,,Twitter_User,,u3086,
u3087,1,1,1,,Twitter_User,,u3087,
u3088,17,60,32,24.27,Twitter_User,,u3088,
u3089,0,0,0,,Twitter_User,,u3089,
u309,35,35,35,,Twitter_User,,u309,
u3090,6,6,6,,Twitter_User,,u3090,
u3091,0,0,0,,Twitter_User,,u3091,
u3092,0,0,0,0,Twitter_User,,u3092,
u3093,0,0,0,,Twitter_User,,u3093,
u3094,0,5,1,2.24,Twitter_User,,u3094,
u3095,0,0,0,,Twitter_User,,u3095,
u3096,0,0,0,,Twitter_User,,u3096,
u3097,0,0,0,,Twitter_User,,u3097,
u3098,2888,2888,2888,,Twitter_User,,u3098,
u3099,3,24,13.5,14.85,Twitter_User,,u3099,
u31,0,0,0,,Twitter_User,,u31,
u310,3263,3263,3263,,Twitter_User,,u310,
u3100,0,0,0,,Twitter_User,,u3100,
u3101,5,2095,566.5,1021.22,Twitter_User,,u3101,
u3102,42,42,42,,Twitter_User,,u3102,
u3103,0,0,0,,Twitter_User,,u3103,
u3104,0,56,28,39.6,Twitter_User,,u3104,
u3105,0,0,0,,Twitter_User,,u3105,
u3106,1,1,1,,Twitter_User,,u3106,
u3107,0,0,0,0,Twitter_User,,u3107,
u3108,5,5,5,,Twitter_User,,u3108,
u3109,0,0,0,,Twitter_User,,u3109,
u311,242,242,242,,Twitter_User,,u311,
u3110,52,52,52,,Twitter_User,,u3110,
u3111,0,0,0,,Twitter_User,,u3111,
u3112,0,2095,469.71,778.35,Twitter_User,,u3112,
u3113,0,0,0,,Twitter_User,,u3113,u4453
u3114,0,15,9.33,8.14,Twitter_User,,u3114,
u3115,435,435,435,,Twitter_User,,u3115,
u3116,163,163,163,,Twitter_User,,u3116,
u3117,0,0,0,,Twitter_User,,u3117,
u3118,186,186,186,,Twitter_User,,u3118,
u3119,5,561,283,393.15,Twitter_User,,u3119,
u312,2995,2995,2995,,Twitter_User,,u312,
u3120,0,0,0,,Twitter_User,,u3120,
u3121,10,10,10,,Twitter_User,,u3121,
u3122,0,5,2,2.65,Twitter_User,,u3122,
u3123,0,0,0,,Twitter_User,,u3123,
u3124,0,1,0.5,0.71,Twitter_User,,u3124,
u3125,0,0,0,0,Twitter_User,,u3125,u2906
u3126,0,0,0,,Twitter_User,,u3126,
u3127,0,0,0,,Twitter_User,,u3127,
u3128,561,561,561,,Twitter_User,,u3128,
u3129,0,202,101,142.84,Twitter_User,,u3129,
u313,0,0,0,,Twitter_User,,u313,
u3130,0,0,0,,Twitter_User,,u3130,
u3131,0,0,0,,Twitter_User,,u3131,u5452
u3132,9,9,9,,Twitter_User,,u3132,u5023
u3133,0,2995,1061.6,1392.08,Twitter_User,,u3133,
u3134,0,0,0,,Twitter_User,,u3134,u643
u3135,2995,2995,2995,,Twitter_User,,u3135,
u3136,0,27,13.5,19.09,Twitter_User,,u3136,
u3137,0,0,0,,Twitter_User,,u3137,
u3138,16,16,16,,Twitter_User,,u3138,
u3139,9,9,9,,Twitter_User,,u3139,
u314,0,0,0,,Twitter_User,,u314,
u3140,2095,2095,2095,,Twitter_User,,u3140,
u3141,6,6,6,,Twitter_User,,u3141,
u3142,0,199,66.33,114.89,Twitter_User,,u3142,
u3143,0,0,0,,Twitter_User,,u3143,
u3144,1,186,93.5,130.81,Twitter_User,,u3144,
u3145,2995,2995,2995,,Twitter_User,,u3145,
u3146,1,1,1,,Twitter_User,,u3146,
u3147,2095,2095,2095,,Twitter_User,,u3147,
u3148,806,806,806,,Twitter_User,,u3148,
u3149,0,0,0,,Twitter_User,,u3149,u3506
u315,0,11,5,5.83,Twitter_User,,u315,u1160
u3150,2,2,2,,Twitter_User,,u3150,
u3151,30,30,30,,Twitter_User,,u3151,u5595
u3152,875,875,875,,Twitter_User,,u3152,u1854
u3153,0,5,0.85,1.39,Twitter_User,,u3153,u508
u3154,5,435,177.29,159.11,Twitter_User,,u3154,
u3155,0,0,0,,Twitter_User,,u3155,
u3156,0,4,2,2.83,Twitter_User,,u3156,
u3157,0,8,3,3.83,Twitter_User,,u3157,
u3158,0,0,0,,Twitter_User,,u3158,
u3159,0,1,0.5,0.71,Twitter_User,,u3159,
u316,0,2,1,1.41,Twitter_User,,u316,
u3160,0,0,0,0,Twitter_User,,u3160,u2886
u3161,0,0,0,0,Twitter_User,,u3161,
u3162,100,100,100,,Twitter_User,,u3162,
u3163,0,8,3.25,3.95,Twitter_User,,u3163,
u3164,0,127,5.76,17.52,Twitter_User,,u3164,u2197
u3165,0,0,0,0,Twitter_User,,u3165,u2189
u3166,0,0,0,,Twitter_User,,u3166,
u3167,0,0,0,,Twitter_User,,u3167,
u3168,1,1,1,,Twitter_User,,u3168,
u3169,0,8,4,5.66,Twitter_User,,u3169,
u317,0,53,26.5,37.48,Twitter_User,,u317,
u3170,0,0,0,,Twitter_User,,u3170,
u3171,1,1,1,,Twitter_User,,u3171,
u3172,0,0,0,,Twitter_User,,u3172,
u3173,0,0,0,0,Twitter_User,,u3173,
u3174,18,435,186.67,219.62,Twitter_User,,u3174,
u3175,1,2995,1011.33,1718.01,Twitter_User,,u3175,
u3176,0,0,0,0,Twitter_User,,u3176,u6182
u3177,0,1,0.5,0.71,Twitter_User,,u3177,
u3178,0,0,0,,Twitter_User,,u3178,
u3179,0,0,0,,Twitter_User,,u3179,
u318,0,0,0,,Twitter_User,,u318,
u3180,1,1,1,,Twitter_User,,u3180,u1420
u3181,0,0,0,,Twitter_User,,u3181,
u3182,0,147,73.5,103.94,Twitter_User,,u3182,
u3183,0,2095,352.17,853.81,Twitter_User,,u3183,
u3184,3,3,3,,Twitter_User,,u3184,u5729
u3185,2888,2888,2888,,Twitter_User,,u3185,
u3186,1,1,1,,Twitter_User,,u3186,
u3187,5,84,31.33,45.61,Twitter_User,,u3187,u616
u3188,0,2095,350.33,854.71,Twitter_User,,u3188,u3400
u3189,0,0,0,,Twitter_User,,u3189,
u319,0,0,0,,Twitter_User,,u319,
u3190,3,3,3,,Twitter_User,,u3190,
u3191,3429,3429,3429,,Twitter_User,,u3191,u5656
u3192,2888,2888,2888,,Twitter_User,,u3192,
u3193,0,16,8,11.31,Twitter_User,,u3193,u5452
u3194,0,88,44,62.23,Twitter_User,,u3194,u4189
u3195,0,0,0,,Twitter_User,,u3195,
u3196,0,33,0.83,4.21,Twitter_User,,u3196,u5331
u3197,0,0,0,,Twitter_User,,u3197,u1090
